,mSA,iou_threshold,projection,box_extension
138,0.005995410212277682,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.15
139,0.002352941176470588,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.175
140,0.002352941176470588,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.2
141,0.0,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.225
142,0.001176470588235294,0.6,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.25
143,0.27976242634872805,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.0
144,0.24976154503763767,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.025
145,0.20238902956584548,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.05
146,0.1783139798501985,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.075
147,0.2137121076673109,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.1
148,0.1992783232454362,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.125
149,0.18482366195175853,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.15
150,0.1865366525514327,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.175
151,0.17695193539728993,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.2
152,0.19523209348114953,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.225
153,0.17177070745835946,0.6,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.25
154,0.1350353658686992,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.0
155,0.06648898326515248,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.025
156,0.07667416648568612,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.05
157,0.06018050544364415,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.075
158,0.03795698757361,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.1
159,0.04719837811298345,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.125
160,0.04320581073688194,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.15
161,0.041243262799424155,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.175
162,0.029158525808425262,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.2
163,0.04530750533857654,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.225
164,0.04829534727860747,0.6,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.25
165,0.16801506510205613,0.6,single_point,0.0
166,0.16801506510205613,0.6,single_point,0.025
167,0.16801506510205613,0.6,single_point,0.05
168,0.16801506510205613,0.6,single_point,0.075
169,0.16801506510205613,0.6,single_point,0.1
170,0.16801506510205613,0.6,single_point,0.125
171,0.16801506510205613,0.6,single_point,0.15
172,0.16801506510205613,0.6,single_point,0.175
173,0.16801506510205613,0.6,single_point,0.2
174,0.16801506510205613,0.6,single_point,0.225
175,0.16801506510205613,0.6,single_point,0.25
176,0.21338649946099192,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.0
177,0.1655975436669542,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.025
178,0.13787405055043597,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.05
179,0.11410314972245623,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.075
180,0.08237092077335981,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.1
181,0.06469566418483369,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.125
182,0.050034336336755025,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.15
183,0.0370062318424058,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.175
184,0.03328873785515947,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.2
185,0.02048540133067626,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.225
186,0.010701292565218859,0.7,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.25
187,0.0023809523809523807,0.7,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.0
188,0.0023809523809523807,0.7,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.025
189,0.0023809523809523807,0.7,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.05
190,0.0023809523809523807,0.7,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.075
